	0	1	2	3	4	5	6	7	8	9
Sentence76	('model1-model2', 0.7332355751067666)	('model1-model3', 0.8642416214502248)	('model1-model4', 0.4815196763769579)	('model1-model5', 0.2041241452319315)	('model2-model3', 0.794996299293326)	('model2-model4', 0.7969234625670041)	('model2-model5', 0.5388159060803248)	('model3-model4', 0.594499065531728)	('model3-model5', 0.3849001794597505)	('model4-model5', 0.7301527431922495)
Sentence77	('model1-model2', 0.996904766539163)	('model1-model3', 0.9854249203549587)	('model1-model4', 0.9874859429472175)	('model1-model5', 0.9900485796548664)	('model2-model3', 0.9857265492693936)	('model2-model4', 0.9885303978771953)	('model2-model5', 0.9858252003089795)	('model3-model4', 0.9867729826235928)	('model3-model5', 0.9822060154244661)	('model4-model5', 0.9913262900516465)
Sentence78	('model1-model2', 0.9914279993181053)	('model1-model3', 0.9979604719075151)	('model1-model4', 0.990319769856322)	('model1-model5', 0.9795429959613976)	('model2-model3', 0.9880195117121284)	('model2-model4', 0.9995931478360688)	('model2-model5', 0.9883967147318524)	('model3-model4', 0.9878149605647412)	('model3-model5', 0.9767262184387377)	('model4-model5', 0.9880858309146598)
Sentence79	('model1-model2', 0.9923864679935753)	('model1-model3', 0.9598621221271231)	('model1-model4', 0.966173942103674)	('model1-model5', 0.9610867409034294)	('model2-model3', 0.9600280425592981)	('model2-model4', 0.9798491596054796)	('model2-model5', 0.957539135463542)	('model3-model4', 0.9332372308394342)	('model3-model5', 0.9912507542342938)	('model4-model5', 0.938828712812769)
Sentence80	('model1-model2', 0.9730858805714491)	('model1-model3', 0.9834588868171125)	('model1-model4', 0.9840145106116729)	('model1-model5', 0.9854727196770765)	('model2-model3', 0.9673214386369714)	('model2-model4', 0.9909195216939497)	('model2-model5', 0.9518041962640843)	('model3-model4', 0.9641035941597259)	('model3-model5', 0.9800214473342316)	('model4-model5', 0.9564540296500433)
Sentence81	('model1-model2', 0.32298759674996963)	('model1-model3', 0.10846522890932808)	('model1-model4', 0.7150969419341942)	('model1-model5', 0.5397956190493098)	('model2-model3', 0.08084520834544433)	('model2-model4', 0.3553345272593507)	('model2-model5', 0.1856953381770519)	('model3-model4', 0.10341753799900383)	('model3-model5', 0.0)	('model4-model5', 0.6334460659719168)
Sentence82	('model1-model2', 0.8628050940957306)	('model1-model3', 0.8957502162106209)	('model1-model4', 0.7360015165223728)	('model1-model5', 0.9309609338070843)	('model2-model3', 0.9210175954699769)	('model2-model4', 0.856168611523469)	('model2-model5', 0.8951454327948151)	('model3-model4', 0.8108697659776536)	('model3-model5', 0.9110804889657879)	('model4-model5', 0.7511043597951261)
Sentence83	('model1-model2', 0.9953558666097738)	('model1-model3', 0.9799540559614454)	('model1-model4', 0.9880370734729372)	('model1-model5', 0.9585413727004499)	('model2-model3', 0.9604202466171325)	('model2-model4', 0.9763779527559057)	('model2-model5', 0.9714756857983592)	('model3-model4', 0.9965262709260473)	('model3-model5', 0.8909335680646616)	('model4-model5', 0.9116925666723064)
Sentence84	('model1-model2', 0.9926452881339796)	('model1-model3', 0.9964410353062068)	('model1-model4', 0.9957515000818277)	('model1-model5', 0.9926243969387003)	('model2-model3', 0.9901622564865522)	('model2-model4', 0.9901453706301945)	('model2-model5', 0.9896548316658962)	('model3-model4', 0.9982577023300331)	('model3-model5', 0.9906944465109974)	('model4-model5', 0.9887123904147205)
Sentence85	('model1-model2', 0.9958996613731991)	('model1-model3', 0.9898559548157412)	('model1-model4', 0.9826649529643983)	('model1-model5', 0.9911625445406507)	('model2-model3', 0.991544782805828)	('model2-model4', 0.9876190088445779)	('model2-model5', 0.9903120758084633)	('model3-model4', 0.9916135699441804)	('model3-model5', 0.9933999346213601)	('model4-model5', 0.9939309784280738)
Sentence86	('model1-model2', 0.9819882105055403)	('model1-model3', 0.9919758711945862)	('model1-model4', 0.9895817215571849)	('model1-model5', 0.9808821752837679)	('model2-model3', 0.9832607048087647)	('model2-model4', 0.9759322461778374)	('model2-model5', 0.96675457139213)	('model3-model4', 0.993563957854177)	('model3-model5', 0.9759303423324815)	('model4-model5', 0.9823071077435348)
Sentence87	('model1-model2', 0.9706207817648538)	('model1-model3', 0.978869594947212)	('model1-model4', 0.946903641361726)	('model1-model5', 0.9628474098784776)	('model2-model3', 0.9787492741803699)	('model2-model4', 0.9623083522439295)	('model2-model5', 0.9902356030571557)	('model3-model4', 0.9647528195889691)	('model3-model5', 0.9799949929592721)	('model4-model5', 0.9640784388113367)
Sentence88	('model1-model2', 0.6555886700438475)	('model1-model3', 0.9960866533512753)	('model1-model4', 0.6488434765020814)	('model1-model5', 0.9544987555549328)	('model2-model3', 0.6078655551917332)	('model2-model4', 0.9997582298992855)	('model2-model5', 0.801912365196198)	('model3-model4', 0.6011114191221905)	('model3-model5', 0.9430318146896622)	('model4-model5', 0.7977409385007586)
Sentence89	('model1-model2', 0.986752346658987)	('model1-model3', 0.9927619641038896)	('model1-model4', 0.9899399207423819)	('model1-model5', 0.9934554703867232)	('model2-model3', 0.9938428300386298)	('model2-model4', 0.9885975283076874)	('model2-model5', 0.9890147212617263)	('model3-model4', 0.9924211066568621)	('model3-model5', 0.9911162327746925)	('model4-model5', 0.9901717793928693)
Sentence90	('model1-model2', 0.9956440611836412)	('model1-model3', 0.9957660246549255)	('model1-model4', 0.968469811997032)	('model1-model5', 0.9688824734570898)	('model2-model3', 0.9954956824897288)	('model2-model4', 0.97443436132062)	('model2-model5', 0.9723860454989928)	('model3-model4', 0.9726836687783006)	('model3-model5', 0.9748738522542261)	('model4-model5', 0.9770644979543716)
Sentence91	('model1-model2', 1.0)	('model1-model3', 0.9594453828399377)	('model1-model4', 1.0)	('model1-model5', 1.0)	('model2-model3', 0.9594453828399377)	('model2-model4', 1.0)	('model2-model5', 1.0)	('model3-model4', 0.9594453828399377)	('model3-model5', 0.9594453828399377)	('model4-model5', 1.0)
Sentence92	('model1-model2', 0.9199783439063687)	('model1-model3', 0.9765637248939515)	('model1-model4', 0.9406966024538109)	('model1-model5', 0.8942988458947327)	('model2-model3', 0.9326483478098917)	('model2-model4', 0.9702734593001759)	('model2-model5', 0.9784626526145882)	('model3-model4', 0.9717665757636264)	('model3-model5', 0.919254658385093)	('model4-model5', 0.9751643609935691)
Sentence93	('model1-model2', 1.0000000000000002)	('model1-model3', 1.0000000000000002)	('model1-model4', 1.0000000000000002)	('model1-model5', 1.0000000000000002)	('model2-model3', 1.0000000000000002)	('model2-model4', 1.0000000000000002)	('model2-model5', 1.0000000000000002)	('model3-model4', 1.0000000000000002)	('model3-model5', 1.0000000000000002)	('model4-model5', 1.0000000000000002)
Sentence94	('model1-model2', 0.9728734877102504)	('model1-model3', 0.9719248053903126)	('model1-model4', 0.6280415048051649)	('model1-model5', 0.9513971357454956)	('model2-model3', 0.9893751936890257)	('model2-model4', 0.6861704459264758)	('model2-model5', 0.9866608854674779)	('model3-model4', 0.6812777050984682)	('model3-model5', 0.9861800568048663)	('model4-model5', 0.7660589460161943)
Sentence95	('model1-model2', 0.9843959945551329)	('model1-model3', 0.9471224974546101)	('model1-model4', 0.985163512858751)	('model1-model5', 0.9885653894972858)	('model2-model3', 0.9497527007637393)	('model2-model4', 0.9697865566156566)	('model2-model5', 0.9630010340416045)	('model3-model4', 0.9677843775363643)	('model3-model5', 0.9326098655276133)	('model4-model5', 0.9811886066766291)
Sentence96	('model1-model2', 0.8576484266109491)	('model1-model3', 0.9063677736080479)	('model1-model4', 0.8713745885234533)	('model1-model5', 0.973475811256279)	('model2-model3', 0.9176263367308725)	('model2-model4', 0.9450262157722997)	('model2-model5', 0.8876289594934091)	('model3-model4', 0.8773770960264187)	('model3-model5', 0.8919068141206895)	('model4-model5', 0.9151052998622018)
Sentence97	('model1-model2', 0.9945038320613152)	('model1-model3', 0.9611524532504857)	('model1-model4', 0.9993997081208692)	('model1-model5', 0.992754902139201)	('model2-model3', 0.9640354328483177)	('model2-model4', 0.9940842172693453)	('model2-model5', 0.9955410458262767)	('model3-model4', 0.9617991073341917)	('model3-model5', 0.9727070102437964)	('model4-model5', 0.9931484044864819)
Sentence98	('model1-model2', 0.9072118838735101)	('model1-model3', 0.93066313246731)	('model1-model4', 0.7063525337386258)	('model1-model5', 0.9595838120762176)	('model2-model3', 0.9431007071858177)	('model2-model4', 0.7415351579150627)	('model2-model5', 0.8822030753156737)	('model3-model4', 0.7218249147808433)	('model3-model5', 0.8703882797784892)	('model4-model5', 0.6246433231126758)
Sentence99	('model1-model2', 0.9675690559134447)	('model1-model3', 0.9693476163322097)	('model1-model4', 0.9675981607092392)	('model1-model5', 0.9686603704616562)	('model2-model3', 0.9962366687476569)	('model2-model4', 0.9992453524228151)	('model2-model5', 0.9988201897794807)	('model3-model4', 0.9955582519458779)	('model3-model5', 0.9975677501774242)	('model4-model5', 0.9977757688570047)
Sentence100	('model1-model2', 0.9734182999782007)	('model1-model3', 0.9836456789753686)	('model1-model4', 0.9801139818029823)	('model1-model5', 0.9860780314420643)	('model2-model3', 0.9867980710328373)	('model2-model4', 0.9881717496500793)	('model2-model5', 0.9845338349000367)	('model3-model4', 0.9911706766022957)	('model3-model5', 0.990050219802961)	('model4-model5', 0.9933990908081076)
Sentence101	('model1-model2', 0.5280719771994132)	('model1-model3', 0.6133898584813596)	('model1-model4', 0.5528405383544148)	('model1-model5', 0.7201890023945967)	('model2-model3', 0.8036830424667041)	('model2-model4', 0.7565503427086869)	('model2-model5', 0.16222142113076254)	('model3-model4', 0.9266867882817741)	('model3-model5', 0.21081851067789195)	('model4-model5', 0.21442250696755896)
Sentence102	('model1-model2', 0.42012526843947606)	('model1-model3', 0.7953856118524752)	('model1-model4', 0.4741398027852899)	('model1-model5', 0.5968000411846553)	('model2-model3', 0.8605086723827664)	('model2-model4', 0.9829303762381889)	('model2-model5', 0.7226606994561035)	('model3-model4', 0.9023848724077511)	('model3-model5', 0.821994140983502)	('model4-model5', 0.7906799686491375)
Sentence103	('model1-model2', 0.9939376438304571)	('model1-model3', 0.9797443429660763)	('model1-model4', 0.9825366484331397)	('model1-model5', 0.992924776211081)	('model2-model3', 0.9850365534967079)	('model2-model4', 0.9891416306260161)	('model2-model5', 0.9981254555847668)	('model3-model4', 0.9878754702126906)	('model3-model5', 0.988907772539859)	('model4-model5', 0.9896494500280983)
Sentence104	('model1-model2', 0.9936172006230505)	('model1-model3', 0.9960789096138812)	('model1-model4', 0.9968348450913029)	('model1-model5', 0.9904001340330615)	('model2-model3', 0.9942218982608977)	('model2-model4', 0.9937004599843973)	('model2-model5', 0.992318461142274)	('model3-model4', 0.9964189397667336)	('model3-model5', 0.9894430496307064)	('model4-model5', 0.9903974366900796)
Sentence105	('model1-model2', 0.8358969374887076)	('model1-model3', 0.8737890384934222)	('model1-model4', 0.8434617698483923)	('model1-model5', 0.7640943170786245)	('model2-model3', 0.9723055853282466)	('model2-model4', 0.9910312089651149)	('model2-model5', 0.8552359741197579)	('model3-model4', 0.9811049102515929)	('model3-model5', 0.8488746876271653)	('model4-model5', 0.8494918267036851)
Sentence106	('model1-model2', 0.9658442704974985)	('model1-model3', 0.9802174145514703)	('model1-model4', 0.9999999999999999)	('model1-model5', 0.99433831414452)	('model2-model3', 0.9705423261609251)	('model2-model4', 0.9658442704974985)	('model2-model5', 0.9801960588196067)	('model3-model4', 0.9802174145514703)	('model3-model5', 0.981736339822909)	('model4-model5', 0.99433831414452)
Sentence107	('model1-model2', 0.9199999999999998)	('model1-model3', 0.9199999999999998)	('model1-model4', 0.9907115796044094)	('model1-model5', 0.8911327886790067)	('model2-model3', 0.9999999999999999)	('model2-model4', 0.9518601451101188)	('model2-model5', 0.8911327886790067)	('model3-model4', 0.9518601451101188)	('model3-model5', 0.8911327886790067)	('model4-model5', 0.8847790053297434)
Sentence108	('model1-model2', 0.9787293603268894)	('model1-model3', 0.9989006638205683)	('model1-model4', 0.9915989524451264)	('model1-model5', 0.9532491884100066)	('model2-model3', 0.9790162540529327)	('model2-model4', 0.971308701731538)	('model2-model5', 0.9789316127220222)	('model3-model4', 0.9928379185847259)	('model3-model5', 0.9530174145173157)	('model4-model5', 0.9450641037507368)
Sentence109	('model1-model2', 0.9999999999999999)	('model1-model3', 0.9999999999999999)	('model1-model4', 0.9917694073609294)	('model1-model5', 0.9999999999999999)	('model2-model3', 0.9999999999999999)	('model2-model4', 0.9917694073609294)	('model2-model5', 0.9999999999999999)	('model3-model4', 0.9917694073609294)	('model3-model5', 0.9999999999999999)	('model4-model5', 0.9917694073609294)
Sentence110	('model1-model2', 1.0)	('model1-model3', 1.0)	('model1-model4', 0.9870595674202517)	('model1-model5', 1.0)	('model2-model3', 1.0)	('model2-model4', 0.9870595674202517)	('model2-model5', 1.0)	('model3-model4', 0.9870595674202517)	('model3-model5', 1.0)	('model4-model5', 0.9870595674202517)
Sentence111	('model1-model2', 0.9405149288541886)	('model1-model3', 0.9385252922458149)	('model1-model4', 0.9545989276084096)	('model1-model5', 0.7867104155993376)	('model2-model3', 0.9477680900251705)	('model2-model4', 0.9480687827977448)	('model2-model5', 0.7240088372163578)	('model3-model4', 0.951345964436379)	('model3-model5', 0.7626440785212518)	('model4-model5', 0.7422870645323466)
Sentence112	('model1-model2', 0.9463721755202961)	('model1-model3', 0.9493501641995614)	('model1-model4', 0.9618732156245603)	('model1-model5', 0.9689487023833367)	('model2-model3', 0.9731468692558635)	('model2-model4', 0.9072698258113835)	('model2-model5', 0.9792782638547403)	('model3-model4', 0.9504251747202275)	('model3-model5', 0.9702716692832113)	('model4-model5', 0.9360122565991397)
Sentence113	('model1-model2', 0.977555052975603)	('model1-model3', 0.9565299060168461)	('model1-model4', 0.9865159039114616)	('model1-model5', 0.980611559635297)	('model2-model3', 0.920507391975413)	('model2-model4', 0.9651597808453478)	('model2-model5', 0.9586612222424244)	('model3-model4', 0.9362598401271435)	('model3-model5', 0.9454286026831499)	('model4-model5', 0.9750665888153544)
Sentence114	('model1-model2', 0.9792994922892564)	('model1-model3', 0.9627084203413068)	('model1-model4', 0.9595665273682966)	('model1-model5', 0.9508934608512378)	('model2-model3', 0.9753981081610662)	('model2-model4', 0.963235071716153)	('model2-model5', 0.9712749670897313)	('model3-model4', 0.9719045145132027)	('model3-model5', 0.9934479626478501)	('model4-model5', 0.9567903891819789)
Sentence115	('model1-model2', 0.8427009716003844)	('model1-model3', 0.8096409047527363)	('model1-model4', 0.8427009716003844)	('model1-model5', 0.8427009716003844)	('model2-model3', 0.9340808971963417)	('model2-model4', 1.0)	('model2-model5', 1.0)	('model3-model4', 0.9340808971963417)	('model3-model5', 0.9340808971963417)	('model4-model5', 1.0)
Sentence116	('model1-model2', 0.8373920557303461)	('model1-model3', 0.6685241376243742)	('model1-model4', 0.9447152907941354)	('model1-model5', 0.7917383650819894)	('model2-model3', 0.8130678863791904)	('model2-model4', 0.8802926005052825)	('model2-model5', 0.9016878533966572)	('model3-model4', 0.7182577259433012)	('model3-model5', 0.8180764965728693)	('model4-model5', 0.8461926263292401)
Sentence117	('model1-model2', 0.6666666666666666)	('model1-model3', 0.7937253933193772)	('model1-model4', 0.6937819061732103)	('model1-model5', 0.6487446070815474)	('model2-model3', 0.78742598543589)	('model2-model4', 0.7607257743127307)	('model2-model5', 0.8109307588519342)	('model3-model4', 0.8625819491779427)	('model3-model5', 0.7523255869767262)	('model4-model5', 0.7268155677785234)
